CET,Temperatura maksymalnaC,Temperatura średniaC,Temperatura minimalnaC, Mean Wilgotność, Max Ciśnienie na poziomie morzahPa, Mean Ciśnienie na poziomie morzahPa, Min Ciśnienie na poziomie morzahPa, Max Prędkość wiatruKm/h, Mean Prędkość wiatruKm/h, CloudCover
2012-6-22,21,18,16,87,1020,1016,1012,21,10,6
2012-6-23,23,17,12,67,1024,1022,1020,14,6,1
2012-6-24,26,17,8,61,1023,1018,1010,19,5,
2012-6-25,22,18,14,65,1013,1012,1010,29,16,3
2012-6-26,18,14,11,70,1019,1016,1013,40,23,4
2012-6-27,22,16,11,63,1019,1018,1015,32,16,2
2012-6-28,21,17,13,83,1015,1015,1013,16,6,5
2012-6-29,28,19,10,68,1016,1015,1014,13,5,2
2012-6-30,32,23,14,63,1016,1015,1014,14,8,
2012-7-1,33,26,19,65,1017,1015,1014,29,11,5
2012-7-2,26,22,18,85,1022,1020,1016,29,13,4
2012-7-3,32,24,18,76,1018,1017,1014,27,11,4
2012-7-4,27,21,16,82,1018,1015,1014,24,10,2
2012-7-5,32,23,15,67,1015,1013,1011,16,8,1
2012-7-6,33,26,19,59,1013,1012,1011,16,8,2
2012-7-7,31,23,16,66,1014,1012,1010,27,6,6
2012-7-8,28,22,17,85,1014,1012,1009,19,10,3
2012-7-9,26,20,15,71,1014,1013,1010,21,10,1
2012-7-10,27,20,13,64,1015,1014,1013,14,3,1
2012-7-11,27,21,15,73,1014,1013,1012,21,8,4
2012-7-12,23,18,12,72,1015,1013,1012,29,10,3
2012-7-13,18,14,10,75,1016,1014,1010,16,10,3
2012-7-14,23,18,13,76,1010,1009,1006,32,14,2
2012-7-15,22,18,14,74,1015,1012,1011,23,13,2
2012-7-16,19,16,12,82,1022,1019,1015,32,13,3
2012-7-17,17,14,12,89,1022,1018,1016,26,14,3
2012-7-18,20,16,11,82,1018,1016,1013,24,13,3
2012-7-19,26,21,16,65,1013,1009,1006,34,16,2
2012-7-20,21,17,14,66,1015,1013,1010,29,13,2
2012-7-21,19,16,13,76,1020,1017,1015,14,6,3
2012-7-22,20,13,7,66,1027,1023,1020,19,6,2
2012-7-23,24,14,6,62,1029,1028,1026,21,6,
2012-7-24,27,18,10,61,1027,1023,1019,32,14,
2012-7-25,22,18,15,87,1019,1017,1015,16,10,2
2012-7-26,26,21,17,91,1015,1015,1014,16,5,4
2012-7-27,27,21,15,84,1016,1015,1013,10,3,3
2012-7-28,32,23,15,67,1013,1011,1009,16,6,2
2012-7-29,27,22,17,78,1014,1011,1009,23,10,1
2012-7-30,24,18,13,68,1019,1017,1014,19,11,3
2012-7-31,27,17,8,60,1020,1019,1017,14,3,
2012-8-1,27,19,11,62,1019,1018,1017,21,5,
2012-8-2,30,22,14,58,1018,1016,1014,14,8,
2012-8-3,28,21,15,69,1017,1015,1014,24,8,2
2012-8-4,27,20,14,74,1017,1016,1015,10,3,2
2012-8-5,27,21,15,77,1015,1013,1011,11,6,1
2012-8-6,33,24,16,60,1012,1011,1010,29,10,1
2012-8-7,24,19,15,69,1021,1018,1010,35,21,4
2012-8-8,23,17,12,66,1022,1022,1021,24,10,2
2012-8-9,22,16,9,76,1023,1022,1021,24,6,3
2012-8-10,21,16,12,71,1023,1021,1020,24,11,3
2012-8-11,17,13,11,89,1020,1019,1018,13,6,4
2012-8-12,19,14,10,81,1019,1018,1017,23,8,3
2012-8-13,20,13,6,70,1018,1017,1015,19,5,2
2012-8-14,20,15,10,82,1015,1014,1013,26,11,5
2012-8-15,19,14,11,79,1016,1015,1014,24,13,5
2012-8-16,22,14,7,81,1019,1017,1015,10,3,5
2012-8-17,22,17,12,85,1023,1021,1019,19,3,5
2012-8-18,25,17,8,73,1024,1024,1023,10,2,2
2012-8-19,29,19,9,64,1025,1023,1021,13,3,
2012-8-20,34,24,14,48,1021,1019,1017,23,10,
2012-8-21,28,23,17,66,1021,1019,1017,27,10,1
2012-8-22,29,22,16,69,1017,1015,1013,39,8,2
2012-8-23,27,21,15,67,1016,1015,1014,24,6,2
2012-8-24,30,23,16,66,1015,1011,1009,27,11,3
2012-8-25,24,21,18,75,1012,1011,1009,27,16,2
2012-8-26,19,17,15,88,1012,1011,1010,21,8,5
2012-8-27,19,13,7,75,1022,1017,1012,34,14,5
2012-8-28,22,12,2,69,1022,1021,1019,10,3,
2012-8-29,24,16,8,73,1021,1020,1019,10,5,
2012-8-30,28,18,9,63,1020,1019,1016,16,5,
2012-8-31,24,19,15,73,1018,1015,1013,19,13,3
2012-9-1,17,16,14,96,1025,1021,1018,14,8,6
2012-9-2,20,15,10,87,1025,1025,1023,14,6,4
2012-9-3,23,16,9,86,1024,1022,1021,14,3,6
2012-9-4,24,19,12,68,1022,1021,1019,14,6,4
2012-9-5,23,14,7,73,1020,1018,1016,16,3,1
2012-9-6,18,13,9,75,1024,1021,1018,26,11,4
2012-9-7,19,10,2,68,1024,1021,1019,32,10,5
2012-9-8,19,16,13,85,1020,1020,1019,23,14,5
2012-9-9,23,18,13,76,1022,1021,1020,16,11,5
2012-9-10,28,19,10,64,1021,1019,1018,19,10,
2012-9-11,29,20,12,51,1019,1016,1012,24,8,
2012-9-12,22,17,12,70,1011,1010,1008,23,10,3
2012-9-13,11,10,9,95,1016,1011,1008,23,16,6
2012-9-14,16,12,9,86,1017,1014,1010,10,6,4
2012-9-15,16,13,10,80,1018,1013,1010,26,13,4
2012-9-16,18,14,10,83,1021,1019,1018,11,8,2
2012-9-17,21,13,5,75,1018,1017,1016,19,6,1
2012-9-18,23,16,8,73,1017,1014,1012,24,6,1
2012-9-19,17,13,10,90,1018,1013,1009,24,10,6
2012-9-20,14,8,2,83,1024,1021,1018,19,8,2
2012-9-21,15,7,-2,75,1024,1022,1017,16,3,2
2012-9-22,16,11,6,77,1017,1013,1010,34,13,3
2012-9-23,14,9,3,72,1020,1017,1015,24,16,2
2012-9-24,22,12,2,71,1015,1007,1002,16,8,4
2012-9-25,20,14,9,76,1009,1006,1002,23,10,2
2012-9-26,24,18,12,69,1009,1007,1007,23,11,
2012-9-27,23,18,12,75,1013,1008,1004,39,11,4
2012-9-28,17,11,6,79,1021,1018,1013,27,13,2
2012-9-29,22,13,5,72,1020,1017,1014,23,8,4
2012-9-30,16,10,4,78,1023,1021,1016,23,11,2
2012-10-1,21,12,3,78,1023,1019,1016,14,10,2
2012-10-2,17,13,10,85,1018,1017,1017,10,5,5
2012-10-3,18,14,11,86,1017,1016,1016,14,5,5
2012-10-4,22,13,6,67,1016,1013,1009,48,10,4
2012-10-5,15,10,7,70,1019,1016,1013,29,19,3
2012-10-6,22,18,14,64,1015,1012,1009,34,21,3
2012-10-7,14,10,6,95,1016,1013,1011,26,13,6
2012-10-8,10,8,6,84,1018,1017,1015,27,18,5
2012-10-9,13,7,1,76,1015,1010,1007,29,13,2
2012-10-10,10,7,3,80,1013,1012,1011,24,16,5
2012-10-11,10,4,-2,87,1015,1014,1013,23,13,5
2012-10-12,13,4,-3,74,1015,1014,1013,13,6,4
2012-10-13,13,8,3,79,1016,1014,1011,19,8,5
2012-10-14,15,11,8,86,1011,1008,1006,14,8,5
2012-10-15,18,14,10,77,1011,1005,1003,21,10,5
2012-10-16,13,10,8,95,1012,1010,1007,24,13,6
2012-10-17,14,10,6,84,1020,1017,1012,21,13,4
2012-10-18,20,11,3,78,1021,1020,1020,16,6,
2012-10-19,20,11,3,82,1021,1020,1019,10,6,
2012-10-20,21,11,1,87,1020,1019,1018,8,3,2
2012-10-21,20,10,1,86,1021,1020,1019,11,2,3
2012-10-22,19,10,1,92,1025,1023,1021,14,3,4
2012-10-23,11,9,7,97,1026,1025,1024,10,6,6
2012-10-24,10,8,6,88,1024,1020,1017,16,10,5
2012-10-25,10,8,6,95,1017,1011,1006,26,8,6
2012-10-26,8,4,2,82,1012,1009,1006,27,19,5
2012-10-27,2,0,-1,100,1005,995,990,24,18,6
2012-10-28,1,0,-1,99,1014,1007,999,21,14,5
2012-10-29,0,-2,-3,99,1015,1012,1009,16,10,5
2012-10-30,2,0,-2,95,1009,1006,1005,21,10,6
2012-10-31,9,6,2,86,1010,1009,1006,21,11,5
2012-11-1,9,4,1,88,1007,999,995,23,13,6
2012-11-2,11,7,4,90,1008,1004,996,24,11,4
2012-11-3,11,7,3,81,1009,1007,1006,21,10,
2012-11-4,12,7,3,90,1009,1006,1000,14,6,5
2012-11-5,10,8,6,95,1004,999,995,24,11,4
2012-11-6,6,4,2,85,1016,1010,1004,32,18,4
2012-11-7,7,3,1,97,1020,1016,1013,27,19,6
2012-11-8,9,8,6,86,1020,1018,1015,27,19,5
2012-11-9,7,3,1,98,1020,1017,1015,23,10,5
2012-11-10,11,6,1,81,1020,1015,1010,14,10,1
2012-11-11,17,11,5,61,1016,1012,1010,16,6,1
2012-11-12,11,7,4,91,1028,1023,1017,19,10,5
2012-11-13,7,4,1,93,1034,1032,1028,13,3,6
2012-11-14,7,1,-4,89,1035,1033,1029,21,8,3
2012-11-15,8,1,-5,92,1029,1026,1024,21,5,
2012-11-16,8,2,-4,95,1024,1023,1021,10,6,3
2012-11-17,10,3,-4,92,1021,1017,1015,13,6,4
2012-11-18,10,6,2,90,1017,1015,1014,21,10,6
2012-11-19,7,4,2,94,1022,1020,1017,13,6,6
2012-11-20,9,6,3,96,1023,1023,1021,14,10,5
2012-11-21,4,3,2,100,1023,1023,1021,16,10,6
2012-11-22,9,7,4,97,1025,1024,1021,13,6,6
2012-11-23,8,7,5,99,1025,1023,1022,13,6,6
2012-11-24,8,4,2,93,1022,1021,1021,16,8,5
2012-11-25,9,6,3,92,1021,1018,1016,26,10,4
2012-11-26,9,7,4,92,1017,1014,1009,23,11,3
2012-11-27,12,9,6,85,1009,1007,1006,11,6,5
2012-11-28,13,8,3,88,1006,1002,997,13,6,4
2012-11-29,12,7,3,88,997,991,989,27,11,3
2012-11-30,19,9,0,94,1009,1001,993,34,21,6
2012-12-1,1,-3,-6,96,1014,1013,1009,14,8,5
2012-12-2,1,-3,-6,98,1014,1011,1008,14,6,4
2012-12-3,-1,-2,-3,97,1010,1009,1008,19,11,6
2012-12-4,1,-2,-4,95,1008,1000,997,19,8,6
2012-12-5,1,-1,-3,91,1004,999,996,24,11,4
2012-12-6,0,-5,-10,94,1010,1006,1004,37,8,5
2012-12-7,-4,-10,-15,94,1013,1011,1010,29,16,5
2012-12-8,-5,-11,-18,94,1021,1017,1013,10,2,2
2012-12-9,-8,-13,-18,97,1021,1016,1008,10,3,4
2012-12-10,-2,-6,-10,100,1008,1005,1004,8,5,6
2012-12-11,-3,-6,-7,98,1015,1012,1006,16,6,6
2012-12-12,-4,-7,-8,99,1018,1017,1016,21,14,6
2012-12-13,-4,-8,-11,93,1019,1018,1018,13,6,5
2012-12-14,0,-4,-9,88,1018,1015,1011,13,10,1
2012-12-15,5,1,-2,94,1011,1008,1007,14,10,6
2012-12-16,5,4,3,98,1010,1009,1008,16,11,6
2012-12-17,6,4,3,95,1010,1010,1009,16,8,6
2012-12-18,4,3,2,98,1017,1013,1010,8,5,6
2012-12-19,2,0,-1,99,1025,1021,1017,14,6,6
2012-12-20,-1,-4,-8,94,1025,1022,1018,21,13,5
2012-12-21,-7,-8,-8,97,1019,1017,1016,16,10,6
2012-12-22,-5,-7,-8,98,1022,1021,1019,13,6,6
2012-12-23,0,-3,-6,98,1018,1014,1011,16,11,6
2012-12-24,5,2,0,98,1012,1010,1009,24,14,6
2012-12-25,5,3,2,89,1009,1007,1006,19,11,
2012-12-26,6,6,5,85,1011,1010,1008,23,16,4
2012-12-27,7,4,2,85,1012,1008,1006,35,18,4
2012-12-28,5,-1,-7,89,1031,1021,1008,26,13,5
2012-12-29,1,-4,-9,83,1031,1026,1021,13,6,
2012-12-30,4,0,-4,70,1021,1019,1018,34,13,1
2012-12-31,6,3,0,78,1021,1019,1015,24,14,2
2013-1-1,7,3,0,67,1015,1011,1010,21,10,
2013-1-2,1,0,-1,92,1026,1019,1012,23,14,5
2013-1-3,6,2,0,94,1026,1023,1019,34,19,5
2013-1-4,6,4,3,88,1022,1020,1014,37,27,5
2013-1-5,6,3,0,86,1024,1019,1014,37,21,6
2013-1-6,0,-1,-1,94,1023,1019,1015,16,11,6
2013-1-7,-1,-3,-6,94,1028,1025,1020,13,6,6
2013-1-8,-2,-6,-9,92,1028,1023,1018,11,5,5
2013-1-9,1,-1,-2,100,1021,1018,1011,11,8,6
2013-1-10,2,1,0,95,1021,1005,1001,27,19,6
2013-1-11,0,-2,-3,95,1011,1006,1002,24,14,5
2013-1-12,-3,-4,-6,96,1014,1012,1011,29,21,6
2013-1-13,-5,-8,-10,96,1020,1018,1015,14,6,6
2013-1-14,-3,-7,-11,95,1020,1015,1012,24,13,5
2013-1-15,0,-2,-3,99,1012,1010,1006,21,5,6
2013-1-16,0,-2,-3,100,1006,1005,1004,16,8,5
2013-1-17,-3,-4,-6,100,1011,1008,1005,19,13,6
2013-1-18,-6,-7,-7,99,1011,1009,1005,19,14,6
2013-1-19,-7,-8,-9,99,1004,1001,1000,16,11,6
2013-1-20,-4,-7,-8,99,1001,1000,999,16,5,6
2013-1-21,-4,-6,-7,99,1000,998,997,19,14,6
2013-1-22,-7,-8,-8,99,1006,1003,1000,10,6,6
2013-1-23,-7,-8,-9,97,1009,1007,1006,11,5,5
2013-1-24,-3,-6,-8,94,1013,1010,1008,13,5,6
2013-1-25,-6,-7,-8,94,1019,1017,1013,21,13,6
2013-1-26,-8,-10,-12,93,1019,1016,1014,24,16,5
2013-1-27,-5,-9,-13,94,1014,1011,1007,16,6,5
2013-1-28,0,-3,-7,98,1017,1012,1007,16,10,6
2013-1-29,3,0,-2,94,1017,1012,1009,27,14,6
2013-1-30,6,3,2,98,1011,1007,1002,24,14,6
2013-1-31,7,4,2,77,1009,1007,1004,40,26,4
2013-2-1,6,4,2,77,1005,1003,996,37,23,4
2013-2-2,4,2,1,97,1000,992,987,29,14,6
2013-2-3,1,-1,-3,97,1010,1007,1000,24,18,5
2013-2-4,3,0,-2,90,1009,1005,1004,29,16,5
2013-2-5,5,3,2,89,1006,1002,998,24,16,5
2013-2-6,3,0,-3,98,1001,999,998,14,6,5
2013-2-7,-1,-3,-4,99,1006,1003,1000,14,8,5
2013-2-8,0,-2,-4,89,1012,1009,1007,21,10,6
2013-2-9,0,-3,-6,91,1015,1014,1012,14,5,5
2013-2-10,-2,-3,-4,92,1015,1014,1012,19,10,6
2013-2-11,0,-2,-4,84,1011,1011,1010,19,11,5
2013-2-12,-1,-4,-7,84,1012,1011,1010,19,10,4
2013-2-13,0,-1,-2,91,1023,1018,1012,11,6,6
2013-2-14,0,-1,-2,98,1024,1022,1019,11,8,6
2013-2-15,2,1,0,97,1020,1018,1017,11,8,6
2013-2-16,1,0,0,97,1023,1021,1020,8,3,6
2013-2-17,0,-1,-2,92,1023,1023,1022,13,8,6
2013-2-18,-2,-3,-4,91,1022,1020,1017,11,8,6
2013-2-19,0,-2,-3,95,1016,1009,1005,26,14,6
2013-2-20,-2,-4,-6,93,1016,1012,1008,23,16,6
2013-2-21,-5,-7,-8,90,1019,1017,1016,14,10,6
2013-2-22,-3,-6,-7,91,1018,1013,1010,29,16,6
2013-2-23,1,-2,-4,97,1011,1009,1008,35,14,7
2013-2-24,5,3,1,89,1015,1012,1010,29,16,4
2013-2-25,4,2,0,91,1024,1020,1015,24,13,5
2013-2-26,2,1,0,98,1027,1026,1024,16,10,6
2013-2-27,6,3,1,88,1028,1028,1026,19,13,6
2013-2-28,6,3,0,80,1028,1024,1019,21,6,5
2013-3-1,2,1,0,90,1019,1017,1016,26,19,6
2013-3-2,4,1,-2,78,1021,1019,1016,24,16,4
2013-3-3,2,0,-2,81,1019,1016,1014,32,19,6
2013-3-4,6,1,-4,74,1025,1023,1020,14,8,3
2013-3-5,11,2,-7,47,1024,1020,1014,16,8,
2013-3-6,14,6,-3,49,1014,1009,1006,26,10,1
2013-3-7,11,7,3,83,1006,1004,1003,16,10,6
2013-3-8,6,3,0,98,1006,1005,1004,26,19,6
2013-3-9,0,-1,-1,99,1005,1004,1003,14,11,6
2013-3-10,1,0,-1,99,1003,1000,999,14,11,6
2013-3-11,2,-1,-4,96,1004,1000,997,24,11,6
2013-3-12,-2,-3,-5,89,1004,1002,1000,13,8,6
2013-3-13,-2,-3,-4,91,1003,1000,998,14,10,6
2013-3-14,-4,-6,-6,84,1005,1004,1003,26,14,5
2013-3-15,-2,-4,-6,69,1013,1006,1001,37,24,3
2013-3-16,-1,-6,-11,71,1020,1017,1013,19,11,2
2013-3-17,2,-6,-13,58,1020,1016,1013,23,11,
2013-3-18,3,-1,-4,72,1012,1003,991,27,19,5
2013-3-19,2,0,-1,95,1001,993,988,32,18,6
2013-3-20,6,2,-2,83,1009,1005,1001,19,10,4
2013-3-21,3,0,-3,94,1013,1010,1008,24,10,5
2013-3-22,-1,-3,-6,88,1019,1015,1013,24,19,6
2013-3-23,-7,-11,-14,70,1025,1022,1019,23,14,6
2013-3-24,-4,-11,-18,71,1024,1023,1022,23,8,1
2013-3-25,-2,-7,-12,69,1022,1018,1014,35,18,1
2013-3-26,-2,-4,-6,58,1014,1012,1011,37,23,
2013-3-27,0,-2,-5,67,1015,1013,1011,40,23,2
2013-3-28,3,-1,-5,74,1014,1014,1012,19,16,2
2013-3-29,3,0,-2,91,1012,1006,1004,19,11,5
2013-3-30,5,1,-3,72,1006,1005,1005,19,8,3
2013-3-31,0,-1,-2,94,1006,1003,1000,24,14,6
2013-4-1,0,-2,-4,89,1011,1006,1002,27,21,6
2013-4-2,2,-4,-10,83,1014,1013,1011,23,8,4
2013-4-3,0,-1,-2,93,1013,1011,1011,24,21,7
2013-4-4,1,0,-1,96,1011,1009,1009,13,10,6
2013-4-5,4,2,0,90,1010,1008,1007,11,6,6
2013-4-6,2,1,0,92,1017,1013,1008,14,10,6
2013-4-7,4,0,-3,74,1018,1017,1016,16,8,5
2013-4-8,6,-1,-8,67,1016,1012,1009,21,5,
2013-4-9,5,2,-1,81,1009,1008,1007,14,10,6
2013-4-10,10,4,-1,86,1010,1008,1006,23,10,5
2013-4-11,15,9,4,66,1010,1009,1005,26,10,4
2013-4-12,15,11,7,73,1009,1005,1003,29,11,4
2013-4-13,14,7,1,76,1022,1015,1009,32,11,3
2013-4-14,14,8,3,68,1029,1026,1022,24,13,3
2013-4-15,15,7,-2,68,1029,1027,1025,19,11,
2013-4-16,20,10,0,53,1025,1023,1022,16,10,
2013-4-17,20,11,2,58,1024,1023,1022,16,6,1
2013-4-18,24,14,4,56,1023,1019,1016,16,6,
2013-4-19,16,12,9,80,1022,1019,1016,19,8,5
2013-4-20,11,9,7,83,1026,1024,1022,23,11,5
2013-4-21,15,9,3,58,1026,1022,1018,27,16,5
2013-4-22,21,12,4,44,1018,1016,1014,19,13,
2013-4-23,21,12,3,61,1024,1018,1016,29,8,1
2013-4-24,18,13,8,61,1026,1024,1021,24,13,2
2013-4-25,22,12,3,65,1024,1023,1021,26,6,2
2013-4-26,26,16,5,53,1021,1013,1004,29,10,
2013-4-27,21,17,13,59,1005,1003,1001,21,10,4
2013-4-28,14,11,8,92,1018,1011,1004,23,10,5
2013-4-29,20,14,8,78,1019,1016,1014,27,13,4
2013-4-30,17,13,11,73,1022,1020,1018,23,10,6
2013-5-1,13,10,8,83,1025,1023,1019,23,16,6
2013-5-2,15,11,8,94,1022,1019,1016,27,13,4
2013-5-3,15,13,12,95,1016,1012,1010,19,10,5
2013-5-4,15,12,8,91,1020,1016,1012,14,11,6
2013-5-5,20,12,5,82,1024,1022,1020,19,5,2
2013-5-6,21,13,6,72,1024,1022,1019,29,11,1
2013-5-7,23,18,14,76,1019,1018,1017,16,8,3
2013-5-8,27,18,10,78,1018,1017,1015,23,8,3
2013-5-9,25,17,9,70,1017,1016,1014,14,6,1
2013-5-10,26,18,11,59,1015,1013,1010,19,8,3
2013-5-11,17,14,11,92,1014,1012,1010,19,11,6
2013-5-12,11,10,9,96,1012,1011,1011,19,13,6
2013-5-13,13,10,8,85,1015,1014,1012,23,13,6
2013-5-14,18,10,3,71,1014,1013,1012,11,3,2
2013-5-15,21,12,4,64,1013,1010,1008,21,10,1
2013-5-16,25,17,8,57,1008,1006,1005,19,11,
2013-5-17,24,19,14,63,1006,1005,1005,16,11,1
2013-5-18,21,16,11,73,1014,1009,1004,37,10,4
2013-5-19,26,17,9,60,1013,1010,1008,16,8,
2013-5-20,21,16,11,71,1013,1010,1008,29,11,3
2013-5-21,18,12,6,77,1013,1011,1009,16,6,2
2013-5-22,17,11,6,77,1009,1006,1003,23,10,3
2013-5-23,10,8,6,78,1008,1007,1006,24,16,6
2013-5-24,10,8,7,90,1008,1006,1005,14,8,6
2013-5-25,14,11,8,79,1008,1006,1006,24,13,5
2013-5-26,16,10,5,65,1007,1006,1005,21,10,2
2013-5-27,13,9,5,74,1006,1005,1004,21,11,5
2013-5-28,12,10,9,88,1004,1003,1001,32,21,5
2013-5-29,21,16,10,66,1004,1003,1003,14,10,2
2013-5-30,20,15,10,90,1004,1000,997,23,6,5
2013-5-31,18,14,10,77,1002,1000,997,14,8,4
2013-6-1,13,11,10,91,1005,1003,1002,24,13,6
2013-6-2,20,14,9,73,1012,1008,1004,14,8,3
2013-6-3,20,16,12,91,1013,1011,1010,34,14,5
2013-6-4,14,13,12,97,1014,1013,1012,24,14,6
2013-6-5,12,11,10,96,1020,1017,1014,21,14,6
2013-6-6,16,13,12,97,1021,1020,1019,14,8,6
2013-6-7,22,17,12,86,1021,1020,1018,14,8,5
2013-6-8,23,17,10,79,1018,1016,1013,19,3,2
2013-6-9,26,18,11,74,1013,1010,1007,16,5,3
2013-6-10,22,18,14,88,1008,1006,1005,26,11,3
2013-6-11,16,13,12,95,1017,1012,1008,26,13,6
2013-6-12,22,16,11,74,1021,1019,1017,21,8,2
2013-6-13,24,16,8,62,1022,1020,1017,11,3,1
2013-6-14,23,17,12,73,1020,1017,1015,27,11,3
2013-6-15,24,19,14,74,1019,1017,1014,16,8,5
2013-6-16,25,19,14,62,1017,1016,1015,19,10,
2013-6-17,28,21,14,64,1019,1018,1017,13,5,3
2013-6-18,32,23,16,70,1018,1017,1016,23,8,3
2013-6-19,28,22,17,74,1020,1019,1018,21,6,2
2013-6-20,33,26,18,62,1018,1015,1013,24,13,1
2013-6-21,32,26,21,64,1016,1013,1012,32,13,2
2013-6-22,26,21,16,74,1017,1016,1014,19,6,3
2013-6-23,26,21,16,78,1014,1013,1012,16,8,3
2013-6-24,21,17,14,86,1015,1013,1011,23,8,4
2013-6-25,16,13,11,93,1015,1011,1007,27,14,6
2013-6-26,13,12,10,93,1024,1019,1015,32,23,6
2013-6-27,15,12,9,74,1024,1024,1022,13,8,5
2013-6-28,17,13,10,87,1022,1020,1019,14,6,4
2013-6-29,21,16,12,78,1019,1017,1015,10,3,4
2013-6-30,17,13,9,80,1020,1018,1016,26,10,4
2013-7-1,21,14,8,70,1020,1019,1018,21,10,4
2013-7-2,25,17,9,60,1019,1018,1016,16,8,
2013-7-3,28,20,13,57,1017,1016,1014,13,8,
2013-7-4,29,21,13,63,1021,1019,1016,11,6,3
2013-7-5,25,20,15,78,1026,1023,1021,26,10,2
2013-7-6,23,19,16,85,1029,1027,1026,19,10,5
2013-7-7,24,18,12,70,1029,1028,1027,16,5,3
2013-7-8,24,17,10,67,1029,1028,1027,16,5,1
2013-7-9,26,18,10,65,1027,1024,1019,14,3,
2013-7-10,27,19,12,63,1019,1014,1011,21,5,2
2013-7-11,20,17,14,72,1016,1014,1013,27,10,5
2013-7-12,19,16,13,88,1017,1016,1014,24,13,5
2013-7-13,16,14,12,93,1018,1017,1016,26,14,6
2013-7-14,22,17,12,76,1018,1017,1016,27,14,3
2013-7-15,16,14,12,89,1022,1019,1017,24,11,5
2013-7-16,23,17,11,71,1023,1022,1021,21,8,3
2013-7-17,26,18,11,72,1023,1022,1020,11,3,2
2013-7-18,26,19,12,69,1023,1022,1021,13,3,2
2013-7-19,26,19,12,68,1021,1019,1016,29,8,1
2013-7-20,22,17,13,67,1021,1019,1017,23,8,3
2013-7-21,24,17,9,66,1023,1022,1020,19,5,
2013-7-22,27,19,11,63,1021,1018,1015,23,6,1
2013-7-23,25,18,11,58,1015,1015,1014,24,8,
2013-7-24,23,14,7,72,1016,1016,1015,19,6,1
2013-7-25,24,17,11,72,1017,1017,1016,21,5,2
2013-7-26,29,20,12,64,1018,1016,1015,10,5,1
2013-7-27,31,22,14,61,1015,1014,1013,11,5,
2013-7-28,35,28,20,53,1014,1014,1013,16,8,
2013-7-29,35,29,23,45,1014,1012,1008,21,8,
2013-7-30,27,21,16,77,1018,1014,1008,35,18,4
2013-7-31,25,19,13,70,1019,1017,1017,27,8,2
2013-8-1,26,20,15,68,1021,1020,1019,14,10,4
2013-8-2,31,21,12,62,1020,1018,1017,13,5,1
2013-8-3,32,23,14,60,1019,1017,1017,14,6,
2013-8-4,30,22,14,56,1022,1020,1019,27,8,1
2013-8-5,30,24,18,64,1021,1020,1018,13,6,1
2013-8-6,33,24,16,53,1019,1017,1015,13,8,
2013-8-7,33,24,17,52,1015,1014,1014,21,11,
2013-8-8,37,28,20,45,1015,1014,1013,24,11,
2013-8-9,28,23,18,77,1019,1017,1015,23,13,3
2013-8-10,18,16,13,92,1018,1017,1014,26,16,6
2013-8-11,24,17,9,73,1018,1017,1015,14,5,2
2013-8-12,23,18,13,66,1020,1017,1015,14,6,2
2013-8-13,21,17,12,70,1018,1015,1012,24,11,2
2013-8-14,21,16,10,67,1023,1020,1018,26,8,3
2013-8-15,21,13,5,66,1025,1024,1023,13,3,2
2013-8-16,24,14,6,60,1024,1023,1021,14,6,
2013-8-17,27,18,10,58,1021,1019,1016,14,6,
2013-8-18,30,21,12,53,1017,1016,1015,14,5,
2013-8-19,29,23,18,61,1017,1016,1014,23,8,2
2013-8-20,19,17,15,92,1026,1022,1016,26,13,5
2013-8-21,18,14,12,84,1026,1025,1024,16,10,5
2013-8-22,19,12,6,81,1024,1022,1021,11,3,2
2013-8-23,20,13,6,78,1021,1020,1019,14,5,4
2013-8-24,22,16,9,73,1020,1018,1016,23,10,2
2013-8-25,23,16,9,65,1016,1015,1014,27,14,2
2013-8-26,20,14,9,64,1018,1016,1015,32,19,2
2013-8-27,17,12,8,75,1018,1017,1015,29,13,5
2013-8-28,22,16,9,66,1017,1015,1014,21,8,2
2013-8-29,20,16,11,74,1021,1019,1017,16,6,2
2013-8-30,22,14,8,70,1021,1020,1019,19,5,1
2013-8-31,23,14,7,69,1019,1018,1017,19,6,1
2013-9-1,17,13,10,75,1021,1019,1017,27,13,5
2013-9-2,17,13,9,72,1021,1018,1014,39,18,5
2013-9-3,19,14,9,75,1025,1019,1013,34,24,4
2013-9-4,21,12,4,77,1026,1025,1023,14,3,1
2013-9-5,21,16,11,69,1023,1021,1020,14,8,2
2013-9-6,21,13,6,64,1020,1019,1018,21,10,
2013-9-7,23,14,6,64,1023,1021,1020,16,8,
2013-9-8,24,14,6,56,1024,1022,1020,23,11,
2013-9-9,17,13,10,81,1020,1017,1015,19,11,5
2013-9-10,21,14,9,78,1019,1017,1013,13,6,3
2013-9-11,15,12,6,91,1015,1015,1013,23,11,5
2013-9-12,18,12,6,79,1014,1014,1013,16,5,2
2013-9-13,16,12,9,88,1015,1015,1013,23,8,4
2013-9-14,15,12,10,87,1013,1011,1009,16,10,6
2013-9-15,20,16,12,84,1012,1010,1008,16,11,5
2013-9-16,18,16,13,88,1008,1004,1002,21,6,5
2013-9-17,13,10,7,95,1004,1000,997,32,11,6
2013-9-18,15,11,7,77,1003,1001,998,19,11,4
2013-9-19,12,10,7,86,1012,1006,999,32,16,5
2013-9-20,15,10,6,81,1016,1013,1012,24,13,3
